id,text,original_text,created_at,author_id,keyword,source,sentiment,polarity,subjectivity,confidence,emotion,word_count,like_count,retweet_count,hour,day_of_week,date,is_weekend,cluster
sample_990,Just had the most amazing coffee this morning! ☀️!,Just had the most amazing coffee this morning! ☀️!,2025-07-04 20:20:12.825944990,user_90,today,sample_data,Positive,0.71875,0.7,0.71875,joy,9,7,1,20,Friday,2025-07-04,False,2
sample_991,Nothing beats a good workout to start the day! 💪!,Nothing beats a good workout to start the day! 💪!,2025-07-04 20:28:37.246295282,user_91,day,sample_data,Positive,1.0,0.6000000000000001,1.0,neutral,10,8,2,20,Friday,2025-07-04,False,2
sample_992,Sometimes the little things make me the happiest 💝 Feeling blessed.,Sometimes the little things make me the happiest 💝 Feeling blessed.,2025-07-04 20:37:01.666645574,user_92,day,sample_data,Neutral,-0.1875,0.5,0.8125,gratitude,11,10,4,20,Friday,2025-07-04,False,1
sample_993,"Met up with old friends today, such a perfect day! 😊!","Met up with old friends today, such a perfect day! 😊!",2025-07-04 20:45:26.086995866,user_93,mood,sample_data,Positive,0.3666666666666667,0.5666666666666667,0.3666666666666667,joy,11,8,2,20,Friday,2025-07-04,False,4
sample_994,Sometimes the little things make me the happiest 💝 Feeling blessed.,Sometimes the little things make me the happiest 💝 Feeling blessed.,2025-07-04 20:53:50.507346158,user_94,feeling,sample_data,Neutral,-0.1875,0.5,0.8125,gratitude,11,5,2,20,Friday,2025-07-04,False,3
sample_995,Nothing beats a good workout to start the day! 💪!,Nothing beats a good workout to start the day! 💪!,2025-07-04 21:02:14.927696450,user_95,life,sample_data,Positive,1.0,0.6000000000000001,1.0,neutral,10,7,1,21,Friday,2025-07-04,False,2
sample_996,Normal evening at home tonight That's life.,Normal evening at home tonight That's life.,2025-07-04 21:10:39.348046742,user_96,today,sample_data,Neutral,0.15,0.6499999999999999,0.85,neutral,7,5,2,21,Friday,2025-07-04,False,3
sample_997,Feeling incredibly grateful for my family today 💕 Feeling blessed.,Feeling incredibly grateful for my family today 💕 Feeling blessed.,2025-07-04 21:19:03.768397034,user_97,feeling,sample_data,Positive,0.9,0.9,0.9,gratitude,10,4,6,21,Friday,2025-07-04,False,1
sample_998,Just going with the flow today.,Just going with the flow today.,2025-07-04 21:27:28.188747326,user_98,day,sample_data,Neutral,0.0,0.0,1.0,neutral,6,2,1,21,Friday,2025-07-04,False,0
sample_999,"Got some great news today, feeling so blessed! ✨ Feeling blessed.","Got some great news today, feeling so blessed! ✨ Feeling blessed.",2025-07-04 21:35:52.609097618,user_99,day,sample_data,Positive,1.0,0.75,1.0,joy,11,6,1,21,Friday,2025-07-04,False,2
sample_1000,"Got some great news today, feeling so blessed! ✨ Feeling blessed.","Got some great news today, feeling so blessed! ✨ Feeling blessed.",2025-07-04 21:44:17.029447909,user_0,day,sample_data,Positive,1.0,0.75,1.0,joy,11,8,0,21,Friday,2025-07-04,False,2
sample_1001,Weekend vibes are hitting different today! 🌟!,Weekend vibes are hitting different today! 🌟!,2025-07-04 21:52:41.449798201,user_1,mood,sample_data,Neutral,0.0,0.6,1.0,neutral,7,5,0,21,Friday,2025-07-04,False,3
sample_1002,Feeling overwhelmed with everything going on Not my best day.,Feeling overwhelmed with everything going on Not my best day.,2025-07-04 22:01:05.870148493,user_2,today,sample_data,Positive,1.0,0.3,1.0,neutral,10,4,2,22,Friday,2025-07-04,False,2
sample_1003,Regular coffee meeting this afternoon That's life.,Regular coffee meeting this afternoon That's life.,2025-07-04 22:09:30.290498785,user_3,life,sample_data,Neutral,0.0,0.07692307692307693,1.0,neutral,7,5,4,22,Friday,2025-07-04,False,0
sample_1004,Feeling incredibly grateful for my family today 💕 Feeling blessed.,Feeling incredibly grateful for my family today 💕 Feeling blessed.,2025-07-04 22:17:54.710849077,user_4,feeling,sample_data,Positive,0.9,0.9,0.9,gratitude,10,8,2,22,Friday,2025-07-04,False,2
sample_1005,Normal evening at home tonight Moving on.,Normal evening at home tonight Moving on.,2025-07-04 22:26:19.131199369,user_5,feeling,sample_data,Neutral,0.15,0.6499999999999999,0.85,neutral,7,3,1,22,Friday,2025-07-04,False,3
sample_1006,"Another day, another dollar as they say That's life.","Another day, another dollar as they say That's life.",2025-07-04 22:34:43.551549661,user_6,today,sample_data,Neutral,0.0,0.0,1.0,neutral,9,5,0,22,Friday,2025-07-04,False,0
sample_1007,"Got some great news today, feeling so blessed! ✨!","Got some great news today, feeling so blessed! ✨!",2025-07-04 22:43:07.971899953,user_7,life,sample_data,Positive,1.0,0.75,1.0,joy,9,3,3,22,Friday,2025-07-04,False,2
sample_1008,Just had the most amazing coffee this morning! ☀️ 🙂,Just had the most amazing coffee this morning! ☀️ 🙂,2025-07-04 22:51:32.392250245,user_8,day,sample_data,Positive,0.625,0.7,0.625,joy,10,14,0,22,Friday,2025-07-04,False,2
sample_1009,"Standard Tuesday, same as always.","Standard Tuesday, same as always.",2025-07-04 22:59:56.812600537,user_9,life,sample_data,Neutral,0.0,0.0625,1.0,neutral,5,5,2,22,Friday,2025-07-04,False,0
sample_1010,When will things start looking up? 😞...,When will things start looking up? 😞...,2025-07-04 23:08:21.232950829,user_10,mood,sample_data,Neutral,0.0,0.0,1.0,neutral,7,3,1,23,Friday,2025-07-04,False,0
sample_1011,Just need a break from all this chaos Hope tomorrow is better.,Just need a break from all this chaos Hope tomorrow is better.,2025-07-04 23:16:45.653301120,user_11,life,sample_data,Positive,0.5,0.5,0.5,neutral,12,0,0,23,Friday,2025-07-04,False,4
sample_1012,"Got some great news today, feeling so blessed! ✨ Feeling blessed.","Got some great news today, feeling so blessed! ✨ Feeling blessed.",2025-07-04 23:25:10.073651412,user_12,today,sample_data,Positive,1.0,0.75,1.0,joy,11,12,1,23,Friday,2025-07-04,False,2
sample_1013,Feeling overwhelmed with everything going on 😕,Feeling overwhelmed with everything going on 😕,2025-07-04 23:33:34.494001704,user_13,today,sample_data,Neutral,0.0,0.0,1.0,neutral,7,3,1,23,Friday,2025-07-04,False,0
sample_1014,Just another typical Monday morning That's life.,Just another typical Monday morning That's life.,2025-07-04 23:41:58.914351996,user_14,day,sample_data,Neutral,-0.16666666666666666,0.5,0.8333333333333334,neutral,7,8,3,23,Friday,2025-07-04,False,3
sample_1015,"Regular day at the office, nothing special Moving on.","Regular day at the office, nothing special Moving on.",2025-07-04 23:50:23.334702288,user_15,today,sample_data,Neutral,0.17857142857142858,0.32417582417582413,0.8214285714285714,neutral,9,5,0,23,Friday,2025-07-04,False,0
sample_1016,Can't seem to catch a break these days 😕,Can't seem to catch a break these days 😕,2025-07-04 23:58:47.755052580,user_16,feeling,sample_data,Neutral,0.0,0.0,1.0,neutral,9,5,2,23,Friday,2025-07-04,False,0
sample_1017,Finally finished that project I've been working on! 🎉!,Finally finished that project I've been working on! 🎉!,2025-07-05 00:07:12.175402872,user_17,feeling,sample_data,Neutral,0.0,1.0,1.0,neutral,9,6,0,0,Saturday,2025-07-05,True,3
sample_1018,Going through my usual routine today.,Going through my usual routine today.,2025-07-05 00:15:36.595753164,user_18,mood,sample_data,Negative,-0.25,0.25,0.25,neutral,6,1,1,0,Saturday,2025-07-05,True,4
sample_1019,Just going with the flow today.,Just going with the flow today.,2025-07-05 00:24:01.016103456,user_19,feeling,sample_data,Neutral,0.0,0.0,1.0,neutral,6,3,1,0,Saturday,2025-07-05,True,0
sample_1020,Weekend vibes are hitting different today! 🌟 🙂,Weekend vibes are hitting different today! 🌟 🙂,2025-07-05 00:32:25.436453748,user_20,day,sample_data,Neutral,0.0,0.6,1.0,neutral,8,11,5,0,Saturday,2025-07-05,True,1
sample_1021,Weekend vibes are hitting different today! 🌟 Today was good.,Weekend vibes are hitting different today! 🌟 Today was good.,2025-07-05 00:40:49.856804040,user_21,today,sample_data,Positive,0.35,0.6000000000000001,0.35,neutral,10,8,5,0,Saturday,2025-07-05,True,1
sample_1022,Having one of those days where nothing goes right 😔 Not my best day.,Having one of those days where nothing goes right 😔 Not my best day.,2025-07-05 00:49:14.277154331,user_22,feeling,sample_data,Positive,0.6428571428571428,0.4178571428571428,0.6428571428571428,neutral,14,7,0,0,Saturday,2025-07-05,True,2
sample_1023,Nothing beats a good workout to start the day! 💪 Feeling blessed.,Nothing beats a good workout to start the day! 💪 Feeling blessed.,2025-07-05 00:57:38.697504623,user_23,feeling,sample_data,Positive,0.875,0.6000000000000001,0.875,gratitude,12,6,1,0,Saturday,2025-07-05,True,2
sample_1024,Normal evening at home tonight.,Normal evening at home tonight.,2025-07-05 01:06:03.117854915,user_24,life,sample_data,Neutral,0.15,0.6499999999999999,0.85,neutral,5,3,0,1,Saturday,2025-07-05,True,3
sample_1025,"Got some great news today, feeling so blessed! ✨ 🙂","Got some great news today, feeling so blessed! ✨ 🙂",2025-07-05 01:14:27.538205207,user_25,day,sample_data,Positive,1.0,0.75,1.0,joy,10,7,1,1,Saturday,2025-07-05,True,2
sample_1026,"Regular day at the office, nothing special That's life.","Regular day at the office, nothing special That's life.",2025-07-05 01:22:51.958555499,user_26,feeling,sample_data,Neutral,0.17857142857142858,0.32417582417582413,0.8214285714285714,neutral,9,7,0,1,Saturday,2025-07-05,True,3
sample_1027,Feeling incredibly grateful for my family today 💕 Today was good.,Feeling incredibly grateful for my family today 💕 Today was good.,2025-07-05 01:31:16.378905791,user_27,day,sample_data,Positive,0.8,0.75,0.8,gratitude,11,12,1,1,Saturday,2025-07-05,True,2
sample_1028,Weather looks okay for the weekend Just saying.,Weather looks okay for the weekend Just saying.,2025-07-05 01:39:40.799256083,user_28,day,sample_data,Positive,0.5,0.5,0.5,neutral,8,2,0,1,Saturday,2025-07-05,True,4
sample_1029,"Got some great news today, feeling so blessed! ✨ Feeling blessed.","Got some great news today, feeling so blessed! ✨ Feeling blessed.",2025-07-05 01:48:05.219606375,user_29,feeling,sample_data,Positive,1.0,0.75,1.0,joy,11,7,1,1,Saturday,2025-07-05,True,2
sample_1030,"Just checking in, hope everyone's well That's life.","Just checking in, hope everyone's well That's life.",2025-07-05 01:56:29.639956667,user_30,feeling,sample_data,Neutral,0.0,0.0,1.0,neutral,8,5,2,1,Saturday,2025-07-05,True,0
sample_1031,Weather looks okay for the weekend.,Weather looks okay for the weekend.,2025-07-05 02:04:54.060306959,user_31,day,sample_data,Positive,0.5,0.5,0.5,neutral,6,1,1,2,Saturday,2025-07-05,True,4
sample_1032,Sometimes the little things make me the happiest 💝 Feeling blessed.,Sometimes the little things make me the happiest 💝 Feeling blessed.,2025-07-05 02:13:18.480657251,user_32,today,sample_data,Neutral,-0.1875,0.5,0.8125,gratitude,11,7,2,2,Saturday,2025-07-05,True,3
sample_1033,"Accomplished so much today, feeling proud! 🏆 🙂","Accomplished so much today, feeling proud! 🏆 🙂",2025-07-05 02:21:42.901007542,user_33,day,sample_data,Positive,0.4666666666666666,0.5666666666666667,0.4666666666666666,neutral,8,5,0,2,Saturday,2025-07-05,True,4
sample_1034,"Accomplished so much today, feeling proud! 🏆 Today was good.","Accomplished so much today, feeling proud! 🏆 Today was good.",2025-07-05 02:30:07.321357834,user_34,mood,sample_data,Positive,0.5249999999999999,0.575,0.5249999999999999,neutral,10,6,2,2,Saturday,2025-07-05,True,4
sample_1035,"Standard Tuesday, same as always.","Standard Tuesday, same as always.",2025-07-05 02:38:31.741708126,user_35,today,sample_data,Neutral,0.0,0.0625,1.0,neutral,5,4,4,2,Saturday,2025-07-05,True,0
sample_1036,Regular coffee meeting this afternoon That's life.,Regular coffee meeting this afternoon That's life.,2025-07-05 02:46:56.162058418,user_36,day,sample_data,Neutral,0.0,0.07692307692307693,1.0,neutral,7,2,0,2,Saturday,2025-07-05,True,0
sample_1037,"Just checking in, hope everyone's well Moving on.","Just checking in, hope everyone's well Moving on.",2025-07-05 02:55:20.582408710,user_37,life,sample_data,Neutral,0.0,0.0,1.0,neutral,8,2,1,2,Saturday,2025-07-05,True,0
sample_1038,This weather is really getting me down...,This weather is really getting me down...,2025-07-05 03:03:45.002759002,user_38,feeling,sample_data,Neutral,0.022222222222222213,0.24444444444444446,0.9777777777777777,sadness,7,4,0,3,Saturday,2025-07-05,True,0
sample_1039,Feeling disconnected from everyone lately...,Feeling disconnected from everyone lately...,2025-07-05 03:12:09.423109294,user_39,mood,sample_data,Negative,-0.3,0.6,0.3,neutral,5,1,0,3,Saturday,2025-07-05,True,4
sample_1040,Normal evening at home tonight.,Normal evening at home tonight.,2025-07-05 03:20:33.843459586,user_40,day,sample_data,Neutral,0.15,0.6499999999999999,0.85,neutral,5,3,1,3,Saturday,2025-07-05,True,3
sample_1041,Weekend vibes are hitting different today! 🌟!,Weekend vibes are hitting different today! 🌟!,2025-07-05 03:28:58.263809878,user_41,life,sample_data,Neutral,0.0,0.6,1.0,neutral,7,12,3,3,Saturday,2025-07-05,True,3
sample_1042,"Got some great news today, feeling so blessed! ✨ Feeling blessed.","Got some great news today, feeling so blessed! ✨ Feeling blessed.",2025-07-05 03:37:22.684160170,user_42,life,sample_data,Positive,1.0,0.75,1.0,joy,11,5,2,3,Saturday,2025-07-05,True,2
sample_1043,Finally finished that project I've been working on! 🎉 Today was good.,Finally finished that project I've been working on! 🎉 Today was good.,2025-07-05 03:45:47.104510462,user_43,life,sample_data,Positive,0.35,0.8,0.35,neutral,12,6,2,3,Saturday,2025-07-05,True,4
sample_1044,Finally finished that project I've been working on! 🎉 🙂,Finally finished that project I've been working on! 🎉 🙂,2025-07-05 03:54:11.524860753,user_44,day,sample_data,Neutral,0.0,1.0,1.0,neutral,10,5,5,3,Saturday,2025-07-05,True,1
sample_1045,Can't seem to catch a break these days Hope tomorrow is better.,Can't seem to catch a break these days Hope tomorrow is better.,2025-07-05 04:02:35.945211045,user_45,mood,sample_data,Positive,0.5,0.5,0.5,neutral,12,4,1,4,Saturday,2025-07-05,True,4
sample_1046,"Got some great news today, feeling so blessed! ✨ Today was good.","Got some great news today, feeling so blessed! ✨ Today was good.",2025-07-05 04:11:00.365561337,user_46,day,sample_data,Positive,0.85,0.675,0.85,joy,12,8,2,4,Saturday,2025-07-05,True,2
sample_1047,"Got some great news today, feeling so blessed! ✨ Feeling blessed.","Got some great news today, feeling so blessed! ✨ Feeling blessed.",2025-07-05 04:19:24.785911629,user_47,today,sample_data,Positive,1.0,0.75,1.0,joy,11,6,3,4,Saturday,2025-07-05,True,2
sample_1048,"Accomplished so much today, feeling proud! 🏆 🙂","Accomplished so much today, feeling proud! 🏆 🙂",2025-07-05 04:27:49.206261921,user_48,day,sample_data,Positive,0.4666666666666666,0.5666666666666667,0.4666666666666666,neutral,8,14,2,4,Saturday,2025-07-05,True,1
sample_1049,"Regular day at the office, nothing special That's life.","Regular day at the office, nothing special That's life.",2025-07-05 04:36:13.626612213,user_49,mood,sample_data,Neutral,0.17857142857142858,0.32417582417582413,0.8214285714285714,neutral,9,6,2,4,Saturday,2025-07-05,True,3
sample_1050,"Regular day at the office, nothing special That's life.","Regular day at the office, nothing special That's life.",2025-07-05 04:44:38.046962505,user_50,day,sample_data,Neutral,0.17857142857142858,0.32417582417582413,0.8214285714285714,neutral,9,8,2,4,Saturday,2025-07-05,True,3
sample_1051,"Accomplished so much today, feeling proud! 🏆 🙂","Accomplished so much today, feeling proud! 🏆 🙂",2025-07-05 04:53:02.467312797,user_51,today,sample_data,Positive,0.4666666666666666,0.5666666666666667,0.4666666666666666,neutral,8,10,1,4,Saturday,2025-07-05,True,4
sample_1052,"Regular day at the office, nothing special That's life.","Regular day at the office, nothing special That's life.",2025-07-05 05:01:26.887663089,user_52,mood,sample_data,Neutral,0.17857142857142858,0.32417582417582413,0.8214285714285714,neutral,9,1,0,5,Saturday,2025-07-05,True,0
sample_1053,Weekend vibes are hitting different today! 🌟 🙂,Weekend vibes are hitting different today! 🌟 🙂,2025-07-05 05:09:51.308013381,user_53,day,sample_data,Neutral,0.0,0.6,1.0,neutral,8,9,0,5,Saturday,2025-07-05,True,3
sample_1054,"Another day, another dollar as they say Just saying.","Another day, another dollar as they say Just saying.",2025-07-05 05:18:15.728363673,user_54,life,sample_data,Neutral,0.0,0.0,1.0,neutral,9,6,0,5,Saturday,2025-07-05,True,0
sample_1055,"Met up with old friends today, such a perfect day! 😊!","Met up with old friends today, such a perfect day! 😊!",2025-07-05 05:26:40.148713964,user_55,day,sample_data,Positive,0.3666666666666667,0.5666666666666667,0.3666666666666667,joy,11,9,4,5,Saturday,2025-07-05,True,1
sample_1056,Feeling incredibly grateful for my family today 💕 Feeling blessed.,Feeling incredibly grateful for my family today 💕 Feeling blessed.,2025-07-05 05:35:04.569064256,user_56,life,sample_data,Positive,0.9,0.9,0.9,gratitude,10,9,1,5,Saturday,2025-07-05,True,2
sample_1057,Just had the most amazing coffee this morning! ☀️ Today was good.,Just had the most amazing coffee this morning! ☀️ Today was good.,2025-07-05 05:43:28.989414548,user_57,mood,sample_data,Positive,0.65,0.6666666666666666,0.65,joy,12,6,3,5,Saturday,2025-07-05,True,1
sample_1058,Weather looks okay for the weekend.,Weather looks okay for the weekend.,2025-07-05 05:51:53.409764840,user_58,mood,sample_data,Positive,0.5,0.5,0.5,neutral,6,0,0,5,Saturday,2025-07-05,True,4
sample_1059,Just had the most amazing coffee this morning! ☀️ Today was good.,Just had the most amazing coffee this morning! ☀️ Today was good.,2025-07-05 06:00:17.830115132,user_59,life,sample_data,Positive,0.65,0.6666666666666666,0.65,joy,12,6,2,6,Saturday,2025-07-05,True,1
sample_1060,Can't seem to catch a break these days...,Can't seem to catch a break these days...,2025-07-05 06:08:42.250465424,user_60,feeling,sample_data,Neutral,0.0,0.0,1.0,neutral,8,1,0,6,Saturday,2025-07-05,True,0
sample_1061,Feeling incredibly grateful for my family today 💕!,Feeling incredibly grateful for my family today 💕!,2025-07-05 06:17:06.670815716,user_61,life,sample_data,Positive,1.0,0.9,1.0,gratitude,8,4,2,6,Saturday,2025-07-05,True,2
sample_1062,Just had the most amazing coffee this morning! ☀️!,Just had the most amazing coffee this morning! ☀️!,2025-07-05 06:25:31.091166008,user_62,day,sample_data,Positive,0.71875,0.7,0.71875,joy,9,10,2,6,Saturday,2025-07-05,True,2
sample_1063,This weather is really getting me down Hope tomorrow is better.,This weather is really getting me down Hope tomorrow is better.,2025-07-05 06:33:55.511516300,user_63,today,sample_data,Neutral,0.18148148148148147,0.32962962962962966,0.8185185185185185,sadness,11,1,3,6,Saturday,2025-07-05,True,0
sample_1064,"Beautiful sunset tonight, life is good! 🌅 🙂","Beautiful sunset tonight, life is good! 🌅 🙂",2025-07-05 06:42:19.931866592,user_64,mood,sample_data,Positive,0.8625,0.8,0.8625,neutral,8,7,3,6,Saturday,2025-07-05,True,2
sample_1065,Can't seem to catch a break these days 😕,Can't seem to catch a break these days 😕,2025-07-05 06:50:44.352216884,user_65,life,sample_data,Neutral,0.0,0.0,1.0,neutral,9,5,0,6,Saturday,2025-07-05,True,0
sample_1066,"Beautiful sunset tonight, life is good! 🌅 Today was good.","Beautiful sunset tonight, life is good! 🌅 Today was good.",2025-07-05 06:59:08.772567175,user_66,life,sample_data,Positive,0.8083333333333332,0.7333333333333334,0.8083333333333332,neutral,10,9,3,6,Saturday,2025-07-05,True,1
sample_1067,Weekend vibes are hitting different today! 🌟 Feeling blessed.,Weekend vibes are hitting different today! 🌟 Feeling blessed.,2025-07-05 07:07:33.192917467,user_67,day,sample_data,Neutral,0.0,0.6,1.0,gratitude,9,2,1,7,Saturday,2025-07-05,True,3
sample_1068,Just another typical Monday morning That's life.,Just another typical Monday morning That's life.,2025-07-05 07:15:57.613267759,user_68,today,sample_data,Neutral,-0.16666666666666666,0.5,0.8333333333333334,neutral,7,3,0,7,Saturday,2025-07-05,True,3
sample_1069,"Beautiful sunset tonight, life is good! 🌅!","Beautiful sunset tonight, life is good! 🌅!",2025-07-05 07:24:22.033618051,user_69,feeling,sample_data,Positive,0.925,0.8,0.925,neutral,7,9,3,7,Saturday,2025-07-05,True,2
sample_1070,"Accomplished so much today, feeling proud! 🏆 Feeling blessed.","Accomplished so much today, feeling proud! 🏆 Feeling blessed.",2025-07-05 07:32:46.453968343,user_70,today,sample_data,Positive,0.4666666666666666,0.5666666666666667,0.4666666666666666,gratitude,9,10,1,7,Saturday,2025-07-05,True,4
sample_1071,"Met up with old friends today, such a perfect day! 😊 🙂","Met up with old friends today, such a perfect day! 😊 🙂",2025-07-05 07:41:10.874318635,user_71,life,sample_data,Positive,0.3666666666666667,0.5666666666666667,0.3666666666666667,joy,12,7,3,7,Saturday,2025-07-05,True,1
sample_1072,Feeling disconnected from everyone lately Not my best day.,Feeling disconnected from everyone lately Not my best day.,2025-07-05 07:49:35.294668927,user_72,day,sample_data,Negative,-0.5,0.3,0.5,neutral,9,3,1,7,Saturday,2025-07-05,True,4
sample_1073,Just another typical Monday morning.,Just another typical Monday morning.,2025-07-05 07:57:59.715019219,user_73,today,sample_data,Neutral,-0.16666666666666666,0.5,0.8333333333333334,neutral,5,6,1,7,Saturday,2025-07-05,True,3
sample_1074,Another sleepless night ahead of me Hope tomorrow is better.,Another sleepless night ahead of me Hope tomorrow is better.,2025-07-05 08:06:24.135369511,user_74,feeling,sample_data,Positive,0.5,0.5,0.5,neutral,10,3,0,8,Saturday,2025-07-05,True,4
sample_1075,Feeling incredibly grateful for my family today 💕 🙂,Feeling incredibly grateful for my family today 💕 🙂,2025-07-05 08:14:48.555719803,user_75,feeling,sample_data,Positive,0.9,0.9,0.9,gratitude,9,15,3,8,Saturday,2025-07-05,True,1
sample_1076,Just need a break from all this chaos...,Just need a break from all this chaos...,2025-07-05 08:23:12.976070095,user_76,life,sample_data,Neutral,0.0,0.0,1.0,neutral,8,5,2,8,Saturday,2025-07-05,True,0
sample_1077,Weekend vibes are hitting different today! 🌟 Today was good.,Weekend vibes are hitting different today! 🌟 Today was good.,2025-07-05 08:31:37.396420387,user_77,life,sample_data,Positive,0.35,0.6000000000000001,0.35,neutral,10,6,3,8,Saturday,2025-07-05,True,1
sample_1078,"Accomplished so much today, feeling proud! 🏆 Today was good.","Accomplished so much today, feeling proud! 🏆 Today was good.",2025-07-05 08:40:01.816770678,user_78,feeling,sample_data,Positive,0.5249999999999999,0.575,0.5249999999999999,neutral,10,9,3,8,Saturday,2025-07-05,True,1
sample_1079,Another sleepless night ahead of me Hope tomorrow is better.,Another sleepless night ahead of me Hope tomorrow is better.,2025-07-05 08:48:26.237120970,user_79,life,sample_data,Positive,0.5,0.5,0.5,neutral,10,5,0,8,Saturday,2025-07-05,True,4
sample_1080,When will things start looking up? 😞...,When will things start looking up? 😞...,2025-07-05 08:56:50.657471262,user_80,day,sample_data,Neutral,0.0,0.0,1.0,neutral,7,2,0,8,Saturday,2025-07-05,True,0
sample_1081,"Standard Tuesday, same as always That's life.","Standard Tuesday, same as always That's life.",2025-07-05 09:05:15.077821554,user_81,today,sample_data,Neutral,0.0,0.0625,1.0,neutral,7,5,1,9,Saturday,2025-07-05,True,0
sample_1082,Nothing beats a good workout to start the day! 💪!,Nothing beats a good workout to start the day! 💪!,2025-07-05 09:13:39.498171846,user_82,mood,sample_data,Positive,1.0,0.6000000000000001,1.0,neutral,10,9,0,9,Saturday,2025-07-05,True,2
sample_1083,Regular coffee meeting this afternoon That's life.,Regular coffee meeting this afternoon That's life.,2025-07-05 09:22:03.918522138,user_83,life,sample_data,Neutral,0.0,0.07692307692307693,1.0,neutral,7,6,1,9,Saturday,2025-07-05,True,0
sample_1084,Just need a break from all this chaos Hope tomorrow is better.,Just need a break from all this chaos Hope tomorrow is better.,2025-07-05 09:30:28.338872430,user_84,today,sample_data,Positive,0.5,0.5,0.5,neutral,12,4,0,9,Saturday,2025-07-05,True,4
sample_1085,This weather is really getting me down...,This weather is really getting me down...,2025-07-05 09:38:52.759222722,user_85,life,sample_data,Neutral,0.022222222222222213,0.24444444444444446,0.9777777777777777,sadness,7,3,1,9,Saturday,2025-07-05,True,0
sample_1086,Can't seem to catch a break these days Hope tomorrow is better.,Can't seem to catch a break these days Hope tomorrow is better.,2025-07-05 09:47:17.179573014,user_86,mood,sample_data,Positive,0.5,0.5,0.5,neutral,12,3,1,9,Saturday,2025-07-05,True,4
sample_1087,Feeling incredibly grateful for my family today 💕 Feeling blessed.,Feeling incredibly grateful for my family today 💕 Feeling blessed.,2025-07-05 09:55:41.599923306,user_87,life,sample_data,Positive,0.9,0.9,0.9,gratitude,10,10,3,9,Saturday,2025-07-05,True,1
sample_1088,"Another day, another dollar as they say Moving on.","Another day, another dollar as they say Moving on.",2025-07-05 10:04:06.020273598,user_88,today,sample_data,Neutral,0.0,0.0,1.0,neutral,9,5,0,10,Saturday,2025-07-05,True,0
sample_1089,This weather is really getting me down...,This weather is really getting me down...,2025-07-05 10:12:30.440623889,user_89,feeling,sample_data,Neutral,0.022222222222222213,0.24444444444444446,0.9777777777777777,sadness,7,3,1,10,Saturday,2025-07-05,True,0
sample_1090,"Got some great news today, feeling so blessed! ✨ 🙂","Got some great news today, feeling so blessed! ✨ 🙂",2025-07-05 10:20:54.860974181,user_90,life,sample_data,Positive,1.0,0.75,1.0,joy,10,10,2,10,Saturday,2025-07-05,True,2
sample_1091,Just another typical Monday morning That's life.,Just another typical Monday morning That's life.,2025-07-05 10:29:19.281324473,user_91,day,sample_data,Neutral,-0.16666666666666666,0.5,0.8333333333333334,neutral,7,4,2,10,Saturday,2025-07-05,True,3
sample_1092,Feeling incredibly grateful for my family today 💕!,Feeling incredibly grateful for my family today 💕!,2025-07-05 10:37:43.701674765,user_92,life,sample_data,Positive,1.0,0.9,1.0,gratitude,8,8,2,10,Saturday,2025-07-05,True,2
sample_1093,Weekend vibes are hitting different today! 🌟 🙂,Weekend vibes are hitting different today! 🌟 🙂,2025-07-05 10:46:08.122025057,user_93,mood,sample_data,Neutral,0.0,0.6,1.0,neutral,8,4,1,10,Saturday,2025-07-05,True,3
sample_1094,Finally finished that project I've been working on! 🎉!,Finally finished that project I've been working on! 🎉!,2025-07-05 10:54:32.542375349,user_94,feeling,sample_data,Neutral,0.0,1.0,1.0,neutral,9,9,5,10,Saturday,2025-07-05,True,1
sample_1095,"Got some great news today, feeling so blessed! ✨ Today was good.","Got some great news today, feeling so blessed! ✨ Today was good.",2025-07-05 11:02:56.962725641,user_95,mood,sample_data,Positive,0.85,0.675,0.85,joy,12,6,1,11,Saturday,2025-07-05,True,2
sample_1096,"Beautiful sunset tonight, life is good! 🌅 Feeling blessed.","Beautiful sunset tonight, life is good! 🌅 Feeling blessed.",2025-07-05 11:11:21.383075933,user_96,day,sample_data,Positive,0.8625,0.8,0.8625,gratitude,9,8,1,11,Saturday,2025-07-05,True,2
sample_1097,Going through my usual routine today Moving on.,Going through my usual routine today Moving on.,2025-07-05 11:19:45.803426225,user_97,life,sample_data,Negative,-0.25,0.25,0.25,neutral,8,5,0,11,Saturday,2025-07-05,True,4
sample_1098,Weekend vibes are hitting different today! 🌟 🙂,Weekend vibes are hitting different today! 🌟 🙂,2025-07-05 11:28:10.223776517,user_98,feeling,sample_data,Neutral,0.0,0.6,1.0,neutral,8,5,2,11,Saturday,2025-07-05,True,3
sample_1099,"Met up with old friends today, such a perfect day! 😊 Feeling blessed.","Met up with old friends today, such a perfect day! 😊 Feeling blessed.",2025-07-05 11:36:34.644126809,user_99,feeling,sample_data,Positive,0.3666666666666667,0.5666666666666667,0.3666666666666667,joy,13,11,1,11,Saturday,2025-07-05,True,1
sample_1100,Feeling incredibly grateful for my family today 💕 Feeling blessed.,Feeling incredibly grateful for my family today 💕 Feeling blessed.,2025-07-05 11:44:59.064477100,user_0,today,sample_data,Positive,0.9,0.9,0.9,gratitude,10,11,1,11,Saturday,2025-07-05,True,2
